,Date,Departure,Arrival,POI,I/D,Departure_M,Arrival_M,Before_Arrivals,After_Arrivals
0,0.4,01:15,03:00,Chicago,0,75,180,0,0
1,0.4,02:05,05:55,Anchorage,0,125,355,0,2
2,0.4,02:12,06:41,Panama City,0,132,401,1,1
3,0.4,02:20,05:20,Houston,0,140,320,2,0
4,0.4,05:40,08:41,Fort Lauderdale,0,340,521,0,2
5,0.4,06:00,08:33,Atlanta,0,360,513,2,3
6,0.4,06:00,09:09,Miami,0,360,549,2,3
7,0.4,06:14,08:21,Charlotte,0,374,501,2,1
8,0.4,06:29,08:09,Cincinnati,0,389,489,3,3
9,0.4,06:45,07:55,Boston,0,405,475,1,12
10,0.4,06:55,10:33,Salt Lake City,0,415,633,2,13
11,0.4,06:59,10:24,Los Angeles,0,419,624,3,13
12,0.4,07:00,10:23,Seattle,0,420,623,6,15
13,0.4,07:00,12:40,Georgetown,0,420,760,6,15
14,0.4,07:00,12:51,Georgetown,0,420,771,6,15
15,0.4,07:00,10:17,Fort Myers,0,420,617,6,15
16,0.4,07:01,07:34,Hartford,0,421,454,7,11
17,0.4,07:05,10:08,Tampa,0,425,608,8,10
18,0.4,07:10,10:33,Seattle,0,430,633,11,9
19,0.4,07:10,10:17,Fort Lauderdale,0,430,617,11,9
20,0.4,07:10,10:18,Miami,0,430,618,11,9
21,0.4,07:15,09:33,Minneapolis,0,435,573,12,8
22,0.4,07:19,10:13,Orlando,0,439,613,12,7
23,0.4,07:25,10:39,Fort Myers,0,445,639,13,8
24,0.4,07:29,10:36,Fort Worth,0,449,636,13,10
25,0.4,07:30,10:03,Jacksonville,0,450,603,15,14
26,0.4,07:30,10:50,Austin,0,450,650,15,14
27,0.4,07:30,11:08,San Francisco,0,450,668,15,14
28,0.4,07:45,11:13,San Diego,0,465,673,8,13
29,0.4,07:45,11:00,Miami,0,465,660,8,13
30,0.4,07:50,10:30,Denver,0,470,630,7,13
31,0.4,07:55,11:42,Louisville,0,475,702,8,14
32,0.4,07:59,11:56,San Francisco,0,479,716,10,13
33,0.4,07:59,11:14,Miami,0,479,674,10,13
34,0.4,07:59,11:41,San Francisco,0,479,701,10,13
35,0.4,08:00,11:11,Fort Lauderdale,0,480,671,14,12
36,0.4,08:00,09:44,Raleigh/Durham,0,480,584,14,12
37,0.4,08:00,10:38,Jacksonville,0,480,638,14,12
38,0.4,08:00,11:58,Saint Thomas,0,480,718,14,12
39,0.4,08:00,11:28,Los Angeles,0,480,688,14,12
40,0.4,08:01,11:09,San Diego,0,481,669,12,7
41,0.4,08:15,11:35,Los Angeles,0,495,695,13,9
42,0.4,08:20,10:59,Atlanta,0,500,659,13,9
43,0.4,08:20,12:00,Anchorage,0,500,720,13,9
44,0.4,08:25,11:52,San Jose,0,505,712,14,7
45,0.4,08:25,11:10,New Orleans,0,505,670,14,7
46,0.4,08:30,11:32,Orlando,0,510,692,12,10
47,0.4,08:30,10:12,Memphis,0,510,612,12,10
48,0.4,08:35,11:40,Las Vegas,0,515,700,7,9
49,0.4,08:40,11:44,Sarasota,0,520,704,9,10
50,0.4,08:40,13:20,Anchorage,0,520,800,9,10
51,0.4,08:48,11:49,Tampa,0,528,709,9,9
52,0.4,09:00,12:12,Fort Lauderdale,0,540,732,10,9
53,0.4,09:00,11:48,Louisville,0,540,708,10,9
54,0.4,09:00,12:08,Los Angeles,0,540,728,10,9
55,0.4,09:00,11:15,Charleston,0,540,675,10,9
56,0.4,09:00,12:02,West Palm Beach,0,540,722,10,9
57,0.4,09:05,11:51,Phoenix,0,545,711,9,5
58,0.4,09:10,10:57,Raleigh/Durham,0,550,657,10,6
59,0.4,09:10,10:55,Memphis,0,550,655,10,6
60,0.4,09:15,10:58,Chicago,0,555,658,9,7
61,0.4,09:30,10:42,Boston,0,570,642,9,7
62,0.4,09:35,12:58,Seattle,0,575,778,5,6
63,0.4,09:37,11:50,Detroit,0,577,710,5,5
64,0.4,09:40,13:01,Salt Lake City,0,580,781,6,4
65,0.4,09:42,12:05,Charleston,0,582,725,5,3
66,0.4,09:45,12:24,Atlanta,0,585,744,7,3
67,0.4,09:45,12:36,Las Vegas,0,585,756,7,3
68,0.4,09:59,12:10,Charlotte,0,599,730,7,3
69,0.4,10:15,13:18,Houston,0,615,798,3,6
70,0.4,10:17,14:46,Panama City,0,617,886,2,5
71,0.4,10:25,13:54,Salt Lake City,0,625,834,3,4
72,0.4,10:30,12:51,Savannah,0,630,771,5,5
73,0.4,10:30,13:11,Vail,0,630,791,5,5
74,0.4,10:30,13:32,Tampa,0,630,812,5,5
75,0.4,10:39,11:27,Trenton,0,639,687,6,2
76,0.4,11:00,13:58,West Palm Beach,0,660,838,5,3
77,0.4,11:00,14:03,Fort Lauderdale,0,660,843,5,3
78,0.4,11:28,14:21,Orlando,0,688,861,2,4
79,0.4,11:30,14:23,Orlando,0,690,863,3,11
80,0.4,11:31,14:53,Los Angeles,0,691,893,2,10
81,0.4,11:52,14:00,Charlotte,0,712,840,3,12
82,0.4,11:57,15:05,Miami,0,717,905,4,11
83,0.4,11:59,14:23,Atlanta,0,719,863,4,10
84,0.4,12:00,15:00,Tokyo,0,720,900,11,9
85,0.4,12:00,15:14,Miami,0,720,914,11,9
86,0.4,12:00,14:12,Cincinnati,0,720,852,11,9
87,0.4,12:00,14:19,Cincinnati,0,720,859,11,9
88,0.4,12:00,15:20,Los Angeles,0,720,920,11,9
89,0.4,12:00,15:06,Fort Lauderdale,0,720,906,11,9
90,0.4,12:00,15:24,Los Angeles,0,720,924,11,9
91,0.4,12:10,13:23,Martha's Vineyard,0,730,803,10,2
92,0.4,12:15,13:44,Chicago,0,735,824,12,1
93,0.4,12:15,13:05,Middletown,0,735,785,12,1
94,0.4,13:15,16:35,Tokyo,0,795,995,0,2
95,0.4,13:35,16:31,Orlando,0,815,991,2,3
96,0.4,13:35,16:20,Phoenix,0,815,980,2,3
97,0.4,14:00,16:29,Denver,0,840,989,3,3
98,0.4,14:00,17:04,Tampa,0,840,1024,3,3
99,0.4,14:13,16:44,Jacksonville,0,853,1004,2,1
100,0.4,14:30,17:46,Miami,0,870,1066,3,7
101,0.4,14:54,18:12,Fort Lauderdale,0,894,1092,1,7
102,0.4,14:55,16:42,Raleigh/Durham,0,895,1002,5,7
103,0.4,14:55,16:23,Rochester,0,895,983,5,7
104,0.4,14:55,16:30,Buffalo,0,895,990,5,7
105,0.4,14:55,16:30,Washington,0,895,990,5,7
106,0.4,15:00,18:06,Sun Valley,0,900,1086,7,4
107,0.4,15:00,16:15,Syracuse,0,900,975,7,4
108,0.4,15:05,17:26,Minneapolis,0,905,1046,7,4
109,0.4,15:25,18:43,Miami,0,925,1123,7,7
110,0.4,15:29,18:34,West Palm Beach,0,929,1114,4,6
111,0.4,15:35,18:34,Orlando,0,935,1114,4,6
112,0.4,15:35,18:47,Fort Lauderdale,0,935,1127,4,6
113,0.4,15:40,18:45,Orlando,0,940,1125,4,5
114,0.4,15:45,18:21,Atlanta,0,945,1101,5,4
115,0.4,15:47,18:59,Fort Myers,0,947,1139,6,3
116,0.4,15:50,21:33,Georgetown,0,950,1293,7,3
117,0.4,16:05,19:27,Fort Myers,0,965,1167,6,4
118,0.4,16:10,19:35,Los Angeles,0,970,1175,5,5
119,0.4,16:18,19:40,Miami,0,978,1180,3,7
120,0.4,16:30,19:35,Tampa,0,990,1175,3,10
121,0.4,16:33,19:50,Miami,0,993,1190,4,9
122,0.4,16:39,19:39,Orlando,0,999,1179,4,8
123,0.4,16:40,20:15,Los Angeles,0,1000,1215,5,8
124,0.4,16:41,19:18,Atlanta,0,1001,1158,6,7
125,0.4,16:41,20:16,Salt Lake City,0,1001,1216,6,7
126,0.4,16:45,18:03,Boston,0,1005,1083,7,7
127,0.4,16:55,20:33,Tokyo,0,1015,1233,8,7
128,0.4,16:55,20:20,Tokyo,0,1015,1220,8,7
129,0.4,16:59,20:57,San Francisco,0,1019,1257,9,5
130,0.4,17:00,20:25,Los Angeles,0,1020,1225,10,6
131,0.4,17:10,19:01,Chicago,0,1030,1141,8,6
132,0.4,17:15,20:40,Los Angeles,0,1035,1240,7,6
133,0.4,17:15,07:30,Rome,0,1035,450,7,6
134,0.4,17:20,20:41,Seattle,0,1040,1241,7,4
135,0.4,17:30,20:55,Austin,0,1050,1255,6,6
136,0.4,17:30,19:44,Detroit,0,1050,1184,6,6
137,0.4,17:31,19:46,Charlotte,0,1051,1186,6,4
138,0.4,17:45,20:54,Fort Lauderdale,0,1065,1254,6,4
139,0.4,17:54,21:03,Fort Lauderdale,0,1074,1263,4,3
140,0.4,17:55,21:37,San Francisco,0,1075,1297,5,2
141,0.4,18:00,21:49,San Francisco,0,1080,1309,6,3
142,0.4,18:15,21:15,Tokyo,0,1095,1275,4,4
143,0.4,18:30,21:51,Los Angeles,0,1110,1311,3,6
144,0.4,18:30,21:44,Portland,0,1110,1304,3,6
145,0.4,18:45,22:35,San Francisco,0,1125,1355,4,5
146,0.4,18:45,21:15,Atlanta,0,1125,1275,4,5
147,0.4,18:55,21:24,Savannah,0,1135,1284,4,4
148,0.4,19:00,22:34,Los Angeles,0,1140,1354,6,5
149,0.4,19:00,20:35,Rockford,0,1140,1235,6,5
150,0.4,19:15,22:11,Lakeland,0,1155,1331,5,5
151,0.4,19:25,23:29,San Francisco,0,1165,1409,4,5
152,0.4,19:29,22:51,Miami,0,1169,1371,4,9
153,0.4,19:30,22:24,Orlando,0,1170,1344,5,9
154,0.4,19:40,21:20,Washington,0,1180,1280,4,9
155,0.4,19:45,21:44,Raleigh/Durham,0,1185,1304,5,9
156,0.4,19:50,22:34,Phoenix,0,1190,1354,5,8
157,0.4,19:59,23:08,Las Vegas,0,1199,1388,9,7
158,0.4,19:59,21:30,Burlington,0,1199,1290,9,7
159,0.4,19:59,23:24,Miami,0,1199,1404,9,7
160,0.4,19:59,23:22,Fort Lauderdale,0,1199,1402,9,7
161,0.4,19:59,21:34,Rochester,0,1199,1294,9,7
162,0.4,20:00,20:42,Westchester County,0,1200,1242,9,2
163,0.4,20:10,23:10,Orlando,0,1210,1390,9,1
164,0.4,20:15,22:25,Atlanta,0,1215,1345,9,0
165,0.4,20:55,00:18,Los Angeles,0,1255,18,0,5
166,0.4,20:59,22:36,Buffalo,0,1259,1356,2,5
167,0.4,20:59,22:18,Syracuse,0,1259,1338,2,5
168,0.4,21:00,22:17,Boston,0,1260,1337,5,3
169,0.4,21:00,22:22,Syracuse,0,1260,1342,5,3
170,0.4,21:00,22:33,Buffalo,0,1260,1353,5,3
171,0.4,21:29,22:49,Boston,0,1289,1369,5,2
172,0.4,21:40,23:25,Chicago,0,1300,1405,1,2
173,0.4,21:55,23:38,Memphis,0,1315,1418,2,1
174,0.4,22:00,00:51,Phoenix,0,1320,51,2,1
175,0.4,22:30,00:30,Chicago,0,1350,30,1,4
176,0.4,22:37,23:55,Rockford,0,1357,1435,1,4
177,0.4,22:43,00:26,Memphis,0,1363,26,2,4
178,0.4,22:47,00:47,Indianapolis,0,1367,47,3,3
179,0.4,22:50,00:52,Louisville,0,1370,52,4,2
180,0.4,23:05,23:39,Philadelphia,0,1385,1419,4,1
181,0.4,23:10,00:58,Cincinnati,0,1390,58,4,0
182,1.4,08:40,13:20,Anchorage,0,520,800,8,13
183,1.4,02:12,06:41,Panama City,0,132,401,0,0
184,1.4,03:01,14:48,Shannon,0,181,888,0,0
185,1.4,04:15,07:07,Anchorage,0,255,427,0,1
186,1.4,04:40,08:13,Anchorage,0,280,493,1,0
187,1.4,05:40,08:41,Fort Lauderdale,0,340,521,0,2
188,1.4,06:00,08:33,Atlanta,0,360,513,2,3
189,1.4,06:00,09:09,Miami,0,360,549,2,3
190,1.4,06:14,08:21,Charlotte,0,374,501,2,1
191,1.4,06:29,08:17,Cincinnati,0,389,497,3,3
192,1.4,06:45,07:54,Boston,0,405,474,1,11
193,1.4,06:55,10:33,Salt Lake City,0,415,633,2,13
194,1.4,06:59,10:24,Los Angeles,0,419,624,3,13
195,1.4,07:00,10:17,Fort Myers,0,420,617,4,14
196,1.4,07:00,12:51,Georgetown,0,420,771,4,14
197,1.4,07:05,10:08,Tampa,0,425,608,5,12
198,1.4,07:10,10:33,Seattle,0,430,633,9,11
199,1.4,07:10,09:43,Jacksonville,0,430,583,9,11
200,1.4,07:10,10:18,Miami,0,430,618,9,11
201,1.4,07:10,10:17,Fort Lauderdale,0,430,617,9,11
202,1.4,07:15,09:33,Minneapolis,0,435,573,11,9
203,1.4,07:15,09:47,Atlanta,0,435,587,11,9
204,1.4,07:19,10:13,Orlando,0,439,613,11,7
205,1.4,07:20,10:34,Los Angeles,0,440,634,12,7
206,1.4,07:25,10:34,Fort Myers,0,445,634,13,7
207,1.4,07:29,10:06,Fort Worth,0,449,606,13,8
208,1.4,07:30,10:50,Austin,0,450,650,14,14
209,1.4,07:30,11:08,San Francisco,0,450,668,14,14
210,1.4,07:45,11:00,Miami,0,465,660,9,14
211,1.4,07:45,11:13,San Diego,0,465,673,9,14
212,1.4,07:50,10:30,Denver,0,470,630,7,13
213,1.4,07:55,09:49,Louisville,0,475,589,7,13
214,1.4,07:59,11:38,San Francisco,0,479,698,8,12
215,1.4,07:59,11:56,San Francisco,0,479,716,8,12
216,1.4,08:00,10:35,Jacksonville,0,480,635,14,14
217,1.4,08:00,11:07,Fort Lauderdale,0,480,667,14,14
218,1.4,08:00,10:10,Charleston,0,480,610,14,14
219,1.4,08:00,09:43,Raleigh/Durham,0,480,583,14,14
220,1.4,08:00,11:28,Los Angeles,0,480,688,14,14
221,1.4,08:00,11:09,Miami,0,480,669,14,14
222,1.4,08:00,11:58,Saint Thomas,0,480,718,14,14
223,1.4,08:01,11:09,San Diego,0,481,669,13,7
224,1.4,08:05,11:11,Dallas,0,485,671,14,7
225,1.4,08:20,10:59,Atlanta,0,500,659,13,8
226,1.4,08:25,11:10,New Orleans,0,505,670,13,7
227,1.4,08:30,11:29,Tampa,0,510,689,14,13
228,1.4,08:30,10:21,Memphis,0,510,621,14,13
229,1.4,08:30,11:49,Austin,0,510,709,14,13
230,1.4,08:30,11:30,Orlando,0,510,690,14,13
231,1.4,08:35,11:40,Las Vegas,0,515,700,7,12
232,1.4,08:40,11:44,Sarasota,0,520,704,8,13
233,1.4,09:00,12:01,West Palm Beach,0,540,721,13,15
234,1.4,09:00,12:08,Los Angeles,0,540,728,13,15
235,1.4,09:00,11:40,Orlando,0,540,700,13,15
236,1.4,09:00,11:04,Louisville,0,540,664,13,15
237,1.4,09:00,12:09,Palm Springs,0,540,729,13,15
238,1.4,09:00,10:45,Chicago,0,540,645,13,15
239,1.4,09:00,12:23,Seattle,0,540,743,13,15
240,1.4,09:05,12:30,Los Angeles,0,545,750,12,9
241,1.4,09:05,11:01,Detroit,0,545,661,12,9
242,1.4,09:05,11:51,Phoenix,0,545,711,12,9
243,1.4,09:10,10:52,Memphis,0,550,652,13,8
244,1.4,09:10,10:57,Raleigh/Durham,0,550,657,13,8
245,1.4,09:15,10:58,Chicago,0,555,658,12,9
246,1.4,09:29,12:50,Nassau,0,569,770,13,11
247,1.4,09:30,10:42,Boston,0,570,642,15,13
248,1.4,09:30,09:39,Newark,0,570,579,15,13
249,1.4,09:35,12:58,Seattle,0,575,778,9,12
250,1.4,09:37,11:50,Detroit,0,577,710,7,11
251,1.4,09:40,13:01,Salt Lake City,0,580,781,8,11
252,1.4,09:42,12:05,Charleston,0,582,725,7,10
253,1.4,09:45,12:22,Atlanta,0,585,742,9,10
254,1.4,09:45,12:34,Las Vegas,0,585,754,9,10
255,1.4,09:59,13:25,Key West,0,599,805,11,10
256,1.4,09:59,12:10,Charlotte,0,599,730,11,10
257,1.4,09:59,11:31,Nashville,0,599,691,11,10
258,1.4,10:00,15:25,Honolulu,0,600,925,13,10
259,1.4,10:00,11:27,Rochester,0,600,687,13,10
260,1.4,10:00,13:09,Fort Lauderdale,0,600,789,13,10
261,1.4,10:05,11:35,Buffalo,0,605,695,12,8
262,1.4,10:10,11:24,Syracuse,0,610,684,11,7
263,1.4,10:15,13:18,Houston,0,615,798,10,7
264,1.4,10:17,14:46,Panama City,0,617,886,9,6
265,1.4,10:25,13:54,Salt Lake City,0,625,834,10,5
266,1.4,10:30,13:32,Tampa,0,630,812,10,5
267,1.4,10:30,13:11,Vail,0,630,791,10,5
268,1.4,10:30,12:51,Savannah,0,630,771,10,5
269,1.4,10:32,13:27,West Palm Beach,0,632,807,8,2
270,1.4,10:41,11:57,Rochester,0,641,717,7,2
271,1.4,11:00,14:03,Fort Lauderdale,0,660,843,5,4
272,1.4,11:05,14:21,Seattle,0,665,861,2,4
273,1.4,11:28,14:21,Orlando,0,688,861,2,6
274,1.4,11:30,14:21,Orlando,0,690,861,4,11
275,1.4,11:30,13:04,Detroit,0,690,784,4,11
276,1.4,11:31,14:53,Los Angeles,0,691,893,4,9
277,1.4,11:52,14:00,Charlotte,0,712,840,4,9
278,1.4,11:55,13:40,Raleigh/Durham,0,715,820,5,8
279,1.4,11:57,15:05,Miami,0,717,905,6,7
280,1.4,11:59,14:25,Atlanta,0,719,865,6,6
281,1.4,12:00,15:40,San Francisco,0,720,940,11,5
282,1.4,12:00,15:05,Fort Lauderdale,0,720,905,11,5
283,1.4,12:00,15:20,Los Angeles,0,720,920,11,5
284,1.4,12:00,15:08,Miami,0,720,908,11,5
285,1.4,12:00,15:24,Los Angeles,0,720,924,11,5
286,1.4,12:10,13:23,Martha's Vineyard,0,730,803,9,0
287,1.4,13:05,15:13,Detroit,0,785,913,0,3
288,1.4,13:15,16:35,Tokyo,0,795,995,1,2
289,1.4,13:35,16:27,Orlando,0,815,987,3,5
290,1.4,13:35,16:20,Phoenix,0,815,980,3,5
291,1.4,13:52,16:10,Charleston,0,832,970,2,4
292,1.4,13:57,15:12,Burlington,0,837,912,3,4
293,1.4,14:00,16:29,Denver,0,840,989,5,5
294,1.4,14:00,17:04,Tampa,0,840,1024,5,5
295,1.4,14:13,16:44,Jacksonville,0,853,1004,4,4
296,1.4,14:26,16:46,Savannah,0,866,1006,4,8
297,1.4,14:30,17:46,Miami,0,870,1066,5,9
298,1.4,14:30,22:00,Panama City,0,870,1320,5,9
299,1.4,14:35,17:05,New Orleans,0,875,1025,4,8
300,1.4,14:54,18:06,Fort Lauderdale,0,894,1086,4,8
301,1.4,14:55,16:42,Raleigh/Durham,0,895,1002,8,8
302,1.4,14:55,16:30,Washington,0,895,990,8,8
303,1.4,14:55,16:30,Buffalo,0,895,990,8,8
304,1.4,14:55,16:23,Rochester,0,895,983,8,8
305,1.4,15:00,16:15,Syracuse,0,900,975,9,5
306,1.4,15:00,16:54,Chicago,0,900,1014,9,5
307,1.4,15:05,17:26,Minneapolis,0,905,1046,8,5
308,1.4,15:10,18:17,Sarasota,0,910,1097,8,5
309,1.4,15:25,18:43,Miami,0,925,1123,8,7
310,1.4,15:29,18:33,West Palm Beach,0,929,1113,5,7
311,1.4,15:35,18:34,Orlando,0,935,1114,5,8
312,1.4,15:35,18:47,Fort Lauderdale,0,935,1127,5,8
313,1.4,15:40,18:42,Orlando,0,940,1122,5,7
314,1.4,15:45,18:21,Atlanta,0,945,1101,5,6
315,1.4,15:47,18:59,Fort Myers,0,947,1139,6,5
316,1.4,15:55,18:59,Las Vegas,0,955,1139,7,5
317,1.4,15:59,18:50,New Orleans,0,959,1130,7,4
318,1.4,16:00,18:37,Jacksonville,0,960,1117,7,4
319,1.4,16:05,19:27,Fort Myers,0,965,1167,8,4
320,1.4,16:10,19:35,Los Angeles,0,970,1175,7,5
321,1.4,16:18,19:40,Miami,0,978,1180,5,7
322,1.4,16:30,19:31,Tampa,0,990,1171,4,7
323,1.4,16:33,19:44,Miami,0,993,1184,4,6
324,1.4,16:39,19:39,Orlando,0,999,1179,4,5
325,1.4,16:40,20:15,Los Angeles,0,1000,1215,5,6
326,1.4,16:41,20:16,Salt Lake City,0,1001,1216,6,5
327,1.4,16:41,19:17,Atlanta,0,1001,1157,6,5
328,1.4,16:45,18:03,Boston,0,1005,1083,7,5
329,1.4,16:59,20:57,San Francisco,0,1019,1257,7,5
330,1.4,17:10,20:47,San Francisco,0,1030,1247,6,7
331,1.4,17:10,19:01,Chicago,0,1030,1141,6,7
332,1.4,17:15,20:40,Los Angeles,0,1035,1240,5,6
333,1.4,17:15,22:55,Georgetown,0,1035,1375,5,6
334,1.4,17:20,20:41,Seattle,0,1040,1241,5,4
335,1.4,17:30,19:44,Detroit,0,1050,1184,6,6
336,1.4,17:30,20:55,Austin,0,1050,1255,6,6
337,1.4,17:31,19:46,Charlotte,0,1051,1186,7,4
338,1.4,17:45,20:54,Fort Lauderdale,0,1065,1254,6,5
339,1.4,17:54,21:03,Fort Lauderdale,0,1074,1263,4,5
340,1.4,17:55,21:37,San Francisco,0,1075,1297,5,4
341,1.4,18:00,21:49,San Francisco,0,1080,1309,6,6
342,1.4,18:15,22:40,Anchorage,0,1095,1360,5,8
343,1.4,18:15,21:15,Tokyo,0,1095,1275,5,8
