-3.0,19,0
-3.0,[22.90724076],0
3,22.50194405452573,0
3,22.50194405452573,0
3,22.50194405452573,0
3,22.50194405452573,0
56.0,45,3
56.0,[26.30023487],4
40,24.968922124782956,0
-5,25.45776975558751,0
40,24.968922124782956,0
40,24.968922124782956,0
-5.0,36,2
-5.0,[24.13776749],2
38,24.694266468204294,0
38,24.694266468204294,0
38,24.694266468204294,0
-4,22.1967257542265,0
-6.0,34,2
-6.0,[22.22978993],2
39,21.553221985086438,0
39,21.553221985086438,0
39,21.553221985086438,0
39,21.553221985086438,0
-1.0,76,4
-1.0,[19.54933653],5
-4,17.766845177296723,0
-8,19.15874343648541,0
-8,19.15874343648541,0
-8,19.15874343648541,0
1.0,48,3
1.0,[20.99758746],2
30,28.489808388845027,2
-5,16.899942368011573,0
-7,15.960617332142697,0
-5,16.899942368011573,0
5.0,41,2
5.0,[27.46169504],1
32,19.66832695148566,0
38,20.417102371302107,0
29,22.301125995502,0
32,19.66832695148566,0
19.0,23,2
19.0,[17.52312666],0
-3,15.486269546702683,0
-7,14.422752783172013,0
-3,15.486269546702683,0
-7,14.422752783172013,0
3.0,40,0
3.0,[24.70093616],1
-14,27.206425102412098,0
-7,25.636251165037592,0
-5,26.89611610244325,0
-5,26.89611610244325,0
-6.0,36,4
-6.0,[25.51533434],1
38,22.104211397492953,1
38,22.104211397492953,1
12,21.87051065905988,1
38,22.104211397492953,1
-5.0,34,0
-5.0,[23.07250544],0
34,20.02569709668962,0
37,20.19463964270176,0
34,20.02569709668962,0
38,19.409018390793378,0
-5.0,30,2
-5.0,[16.57111339],2
40,19.2495050791523,0
38,17.867943442540483,0
40,19.2495050791523,0
40,19.2495050791523,0
-3.0,24,1
-3.0,[18.76566218],0
40,21.791143673965916,0
-5,22.191580810779243,0
40,21.791143673965916,0
-5,22.191580810779243,0
-1.0,35,0
-1.0,[18.72485347],0
3,21.549539866377167,0
-4,19.85074144486441,0
3,21.549539866377167,0
3,21.549539866377167,0
-2.0,34,0
-2.0,[17.31094005],2
3,19.29482483022969,0
3,19.29482483022969,0
-3,16.492591940486296,0
3,19.29482483022969,0
-8.0,22,0
-8.0,[17.36412004],2
-11,18.875903872947088,0
-11,18.875903872947088,0
37,16.208450914289116,1
-11,18.875903872947088,0
3.0,23,3
3.0,[17.60651576],1
4,17.54540121288273,1
-5,20.108205561349937,0
29,16.617375581675248,1
38,16.3914138303798,1
-3.0,16,1
-3.0,[21.38588048],2
-18,27.284495910777082,0
34,16.978714409815996,1
-14,27.904693753032536,1
-15,28.42314959711726,1
-4.0,13,1
-4.0,[18.68288613],1
-13,18.494740780781928,0
-13,18.494740780781928,0
-13,18.494740780781928,0
-13,18.494740780781928,0
3.0,19,5
3.0,[14.56883012],0
-5,13.871533514088664,0
4,15.143843572950951,0
-5,13.871533514088664,0
-5,13.871533514088664,0
-5.0,12,1
-5.0,[20.08044566],0
15,19.196501582962718,0
-5,20.08044566441263,0
-3,18.740352268922997,0
-3,18.740352268922997,0
3.0,23,3
3.0,[21.87037425],0
-5,23.937289277930496,0
-4,22.211794669661415,0
-5,23.937289277930496,0
-5,23.937289277930496,0
-1.0,20,4
-1.0,[20.79602343],0
-5,21.46491058258576,0
-5,21.46491058258576,0
-5,21.46491058258576,0
-5,21.46491058258576,0
-1.0,29,4
-1.0,[25.32779258],0
-3,22.036251031268993,0
-5,24.767323281021007,0
15,21.555725043558922,0
15,21.555725043558922,0
-1.0,39,0
-1.0,[24.8226897],1
12,29.516145554747084,0
12,29.516145554747084,0
14,29.050350344200048,0
12,29.516145554747084,0
-7.0,50,5
-7.0,[27.08595942],4
-3,27.562153851736085,0
6,27.144233748969178,0
-4,28.055451711100257,0
-5,28.68727959402819,0
-10.0,31,4
-10.0,[16.08779301],0
3,14.728597815368307,0
29,11.431663454592202,0
3,14.728597815368307,0
3,14.728597815368307,0
-1.0,25,2
-1.0,[19.48779377],1
6,19.634981601588095,1
-5,21.265398562714047,1
4,18.89190720972232,1
4,18.89190720972232,1
-4.0,15,0
-4.0,[19.2358453],0
38,21.94149561271892,0
38,21.94149561271892,0
38,21.94149561271892,0
38,21.94149561271892,0
-3.0,21,3
-3.0,[21.10695087],0
2,22.398159739916668,0
15,24.557992135241978,0
4,23.012292951973894,0
-5,22.162825282772722,0
17.0,20,4
17.0,[17.4450499],0
4,20.53117036178213,0
4,20.53117036178213,0
3,20.567091833721715,0
4,20.53117036178213,0
-1.0,34,2
-1.0,[23.59603094],2
10,22.48227727700404,1
-4,21.62928629640048,1
11,22.41186284881729,1
11,22.41186284881729,1
-7.0,48,1
-7.0,[24.52144563],4
-12,26.849857868445014,0
-14,27.27442109801929,0
-5,24.832961944566513,0
-5,24.832961944566513,0
90.0,39,5
90.0,[22.80628796],0
6,24.604488530138106,0
16,22.31082226058085,0
6,24.604488530138106,0
-5,26.62302320031725,0
107.0,76,4
107.0,[26.72222427],5
3,27.67549126002255,0
6,28.546281988245088,0
5,28.584932658237328,0
6,28.546281988245088,0
79.0,57,3
79.0,[19.62002225],4
6,23.602160689999078,0
-5,27.157147830839282,0
-13,27.046246984397452,0
-5,27.157147830839282,0
30.0,38,4
30.0,[21.40732065],1
38,21.05740400924557,1
38,21.05740400924557,1
38,21.05740400924557,1
38,21.05740400924557,1
-2.0,27,0
-2.0,[23.90640191],0
-5,23.25029069277576,0
5,22.397797193562727,0
5,22.397797193562727,0
5,22.397797193562727,0
-7.0,28,5
-7.0,[18.75804769],2
-5,19.344113304339444,0
40,17.705766470481823,0
40,17.705766470481823,0
-5,19.344113304339444,0
-6.0,24,4
-6.0,[16.87719466],2
37,17.165135417561633,0
18,18.830810848539283,0
18,18.830810848539283,0
18,18.830810848539283,0
-4.0,16,3
-4.0,[21.90672304],0
-4,21.906723041056416,0
-5,22.69485683644901,0
-5,22.69485683644901,0
-5,22.69485683644901,0
-3.0,25,1
-3.0,[22.03591836],0
-5,24.373544684712947,0
-6,24.695212358175834,0
-5,24.373544684712947,0
-5,24.373544684712947,0
-9.0,25,2
-9.0,[20.01280108],0
-12,21.731941013305807,0
-12,21.731941013305807,0
-12,21.731941013305807,0
-12,21.731941013305807,0
9.0,45,0
9.0,[29.2461493],2
13,30.81715074739062,0
-5,22.85186416399755,0
15,30.093338213619603,0
15,30.093338213619603,0
-6.0,44,4
-6.0,[27.73606625],4
-5,27.240009048010506,0
-5,27.240009048010506,0
-5,27.240009048010506,0
-7,27.312819233233167,0
-7.0,27,1
-7.0,[21.80472865],0
11,19.955338077677133,0
36,20.104013760343257,0
2,25.771423579565674,0
2,25.771423579565674,0
-6.0,19,1
-6.0,[21.36995449],0
30,19.557430674246863,0
3,19.32952859349623,0
3,19.32952859349623,0
3,19.32952859349623,0
-7.0,24,3
-7.0,[24.52790489],2
-15,30.77930710846203,0
-15,30.77930710846203,0
-20,29.723214004059084,0
-15,30.77930710846203,0
-8.0,18,1
-8.0,[16.48304849],0
12,18.921038650695696,0
30,18.35769749711453,0
29,18.523364659123793,0
29,18.523364659123793,0
-3.0,25,1
-3.0,[18.24065908],0
6,19.73751533434162,0
3,18.52260986871183,0
3,18.52260986871183,0
3,18.52260986871183,0
-2.0,61,3
-2.0,[19.87414942],4
7,22.48434663579959,0
7,22.48434663579959,0
7,22.48434663579959,0
7,22.48434663579959,0
-5.0,41,1
-5.0,[20.11483115],2
-14,22.132150176303092,0
-14,22.132150176303092,0
-15,21.957362882880727,0
-14,22.132150176303092,0
-4.0,26,3
-4.0,[21.84510814],0
-5,22.57549268901515,0
2,27.550794294200955,0
-5,22.57549268901515,0
-5,22.57549268901515,0
18.0,39,1
18.0,[22.66126853],1
3,23.107976260573277,0
2,23.44934705107984,0
-5,23.06086980621621,0
-5,23.06086980621621,0
23.0,33,4
23.0,[20.47478474],0
4,19.32367556069579,0
4,19.32367556069579,0
4,19.32367556069579,0
4,19.32367556069579,0
-3.0,25,0
-3.0,[24.23799934],0
38,19.321016733898478,0
38,19.321016733898478,0
38,19.321016733898478,0
38,19.321016733898478,0
20.0,64,4
20.0,[17.8005509],5
16,18.53197252775293,0
-10,22.181575279520626,1
15,18.695289210004727,1
-10,22.181575279520626,1
84.0,42,2
84.0,[19.97058337],1
6,18.89691577959508,0
6,18.89691577959508,0
15,18.762942908474866,0
-5,20.442005353777702,0
29.0,41,4
29.0,[18.51740835],3
-5,21.286344709651935,0
-4,21.078540938006594,0
-3,20.34069968324786,0
-4,21.078540938006594,0
-5.0,28,0
-5.0,[17.30084357],0
40,17.66201874976216,1
38,17.634447150271463,1
29,17.445540867224903,1
29,17.445540867224903,1
7.0,17,0
7.0,[13.78633236],0
5,14.586016767454597,0
4,14.54709896514112,0
4,14.54709896514112,0
4,14.54709896514112,0
25.0,37,2
25.0,[14.35951483],2
3,14.27995333377243,0
4,14.194865715369097,0
3,14.27995333377243,0
3,14.27995333377243,0
95.0,103,5
95.0,[22.86967973],5
7,26.558449249225752,0
13,26.859126747774123,0
-5,26.889365588123532,0
-4,26.525799456097815,0
474.0,62,4
474.0,[22.10043918],5
-5,23.788887613098982,0
31,22.19036024793369,0
3,23.274634098203915,0
31,22.19036024793369,0
352.0,63,4
352.0,[29.47393334],5
3,27.92564191456735,0
3,27.92564191456735,0
3,27.92564191456735,0
3,27.92564191456735,0
94.0,90,5
94.0,[25.86942218],5
27,29.087231828578524,0
0,29.754126016439077,0
-5,29.51920950963526,0
-5,29.51920950963526,0
375.0,30,0
375.0,[17.90577656],3
27,19.35842261753769,0
19,19.429552866414532,0
19,19.429552866414532,0
-7,20.90234054915242,0
2.0,26,1
2.0,[24.57967206],1
-7,27.21439106282673,1
-7,27.21439106282673,1
-7,27.21439106282673,1
-7,27.21439106282673,1
40.0,29,3
40.0,[13.5845493],0
40,13.584549295020182,0
40,13.584549295020182,0
40,13.584549295020182,0
3,14.996737287786548,0
159.0,29,2
159.0,[29.82593696],2
-5,22.88314421384934,0
-4,22.112478919727643,0
-5,22.88314421384934,0
-4,22.112478919727643,0
-3.0,34,1
-3.0,[16.89139101],2
4,17.96941597155381,0
4,17.96941597155381,0
-6,17.685896687335546,0
-16,20.71607811584433,0
47.0,15,3
47.0,[15.25933598],1
-15,18.71533821215549,0
-15,18.71533821215549,0
-15,18.71533821215549,0
-15,18.71533821215549,0
14.0,23,0
14.0,[19.50945107],0
-11,22.549093231766715,0
-11,22.549093231766715,0
-11,22.549093231766715,0
-11,22.549093231766715,0
55.0,27,1
55.0,[11.96355574],0
-5,14.872856896500833,0
-5,14.872856896500833,0
-5,14.872856896500833,0
-3,15.368336005821462,0
77.0,33,1
77.0,[19.59186034],2
-3,21.694864590137666,0
-3,21.694864590137666,0
30,22.16091982450625,0
30,22.16091982450625,0
-8.0,25,0
-8.0,[20.48726707],0
-7,20.317944009660145,0
-7,20.317944009660145,0
-7,20.317944009660145,0
-7,20.317944009660145,0
-5.0,19,0
-5.0,[26.16974526],0
29,21.834582215210286,0
31,20.293117827817873,0
29,21.834582215210286,0
29,21.834582215210286,0
-4.0,21,0
-4.0,[20.58128634],0
4,19.12909056642608,0
-3,20.763198009422776,0
-3,20.763198009422776,0
-3,20.763198009422776,0
-6.0,61,4
-6.0,[20.41093457],5
11,21.617622059021915,0
5,21.026582165567415,0
-5,21.03806098555287,0
6,20.959203367552526,0
6.0,27,0
6.0,[21.41185455],0
30,18.99929013946517,0
33,18.64842057062556,0
4,20.97898419313472,0
29,19.45096893901501,0
-1.0,28,0
-1.0,[22.28003323],0
-3,23.498296031816693,0
15,20.691038031512477,0
-5,22.87766924716076,0
-5,22.87766924716076,0
-2.0,37,0
-2.0,[24.3109661],2
31,22.28830472699634,1
40,22.829076986041425,0
-11,26.081152717611012,0
30,22.37394978831106,1
-4.0,20,0
-4.0,[19.54115965],0
26,18.664418174551205,0
26,18.664418174551205,0
26,18.664418174551205,0
25,18.627049188714004,0
-4.0,30,1
-4.0,[22.32870485],0
14,23.461948163442987,0
-3,21.923422699684146,0
-5,22.923613726885293,0
-5,22.923613726885293,0
-2.0,32,0
-2.0,[21.65748717],0
39,21.935655430786426,0
39,21.935655430786426,0
39,21.935655430786426,0
39,21.935655430786426,0
1.0,22,3
1.0,[19.82614504],0
-19,24.052851405388147,0
-3,20.17805752352326,0
-3,20.17805752352326,0
-9,22.99050068188637,0
-2.0,23,2
-2.0,[21.73748898],0
38,18.556132106708183,0
38,18.556132106708183,0
-8,22.54831136916302,0
-8,22.54831136916302,0
19.0,45,1
19.0,[22.70485489],1
35,20.14014526319628,1
4,23.78656728285209,0
3,23.64415615818524,0
-3,26.26757170304233,0
-3.0,25,1
-3.0,[22.7645633],0
-2,22.288976181706918,0
-2,22.288976181706918,0
4,23.414325546633293,0
-2,22.288976181706918,0
29.0,18,2
29.0,[25.75077926],1
-5,26.55309447518102,0
-3,25.806303164395253,0
-3,25.806303164395253,0
5,28.139868710467816,0
-3.0,36,2
-3.0,[21.94185308],2
40,16.668066572136237,0
30,16.608913844529745,0
29,16.960477394268466,0
29,16.960477394268466,0
48.0,34,1
48.0,[24.16848544],3
-7,27.619191500025455,0
-7,27.619191500025455,0
-3,26.706222066317714,0
-7,27.619191500025455,0
-1.0,17,2
-1.0,[26.3585556],1
32,21.45982277861787,1
32,21.45982277861787,1
32,21.45982277861787,1
32,21.45982277861787,1
-6.0,48,0
-6.0,[28.42084509],2
14,26.941094018877493,2
13,26.86906264977971,2
13,26.86906264977971,2
11,27.373521080800483,2
3.0,32,3
3.0,[23.52683092],2
37,23.46152394184091,2
40,23.05288078199986,2
40,23.05288078199986,2
40,23.05288078199986,2
-3.0,42,5
-3.0,[19.99091892],2
35,19.04622430167477,1
-4,19.411615823142384,0
37,18.938399216876245,1
40,18.889327603665908,1
106.0,28,5
106.0,[21.49519601],2
6,18.588919302404413,2
6,18.588919302404413,2
40,17.646617997508848,2
3,17.802508762114186,2
43.0,30,0
43.0,[24.8604547],2
6,22.70932103367838,1
6,22.70932103367838,1
6,22.70932103367838,1
5,22.354574429624318,1
-6.0,37,5
-6.0,[31.26342227],1
-5,30.19549330582356,0
-2,28.1481403544188,0
-8,30.83379760745727,0
-7,31.014668814630937,0
-4.0,24,4
-4.0,[18.46521462],0
-6,18.91412982917644,0
5,18.750288507907158,0
-6,18.91412982917644,0
-8,19.142957908695667,0
-9.0,19,2
-9.0,[19.37905735],0
14,17.074687847347555,0
-7,20.123330354304837,0
-7,20.123330354304837,0
-3,21.677072699366892,0
-10.0,37,5
-10.0,[17.692963],1
-19,21.992086854570577,0
11,19.475686369397877,1
3,19.08243352358248,0
3,19.08243352358248,0
-3.0,23,2
-3.0,[26.63414565],1
39,23.563563720480044,1
-5,26.704618624494593,0
-1,27.582462268470582,0
-3,26.634145647489206,1
-10.0,32,4
-10.0,[27.2449374],0
13,26.785719426605247,0
13,26.785719426605247,0
11,27.074525980919844,0
-5,25.95872913918371,0
-6.0,27,0
-6.0,[21.71136493],0
-10,21.04433154586396,0
-5,22.35101576027983,0
-5,22.35101576027983,0
-5,22.35101576027983,0
-1.0,24,0
-1.0,[17.42782048],0
18,19.289154189507578,0
18,19.289154189507578,0
-5,18.908616197029218,0
15,18.583485488995997,0
-3.0,42,0
-3.0,[24.73343636],1
11,34.1842748976412,1
7,35.3192730260825,1
11,34.1842748976412,1
7,35.3192730260825,1
-5.0,46,4
-5.0,[29.48188719],5
6,31.112169905463542,1
5,31.607360966448333,1
6,31.112169905463542,1
6,31.112169905463542,1
-8.0,20,0
-8.0,[18.40016437],2
40,15.49152943455682,1
-5,17.479438746321918,0
-5,17.479438746321918,0
4,18.68704016988195,0
-6.0,18,2
-6.0,[24.10981648],1
4,21.324954153032422,1
-16,27.219777928737244,0
-18,26.932049665327067,1
4,21.324954153032422,1
-4.0,19,1
-4.0,[22.54403817],2
30,21.804303439318172,0
30,21.804303439318172,0
30,21.804303439318172,0
-5,22.719361579386064,0
4.0,23,0
4.0,[22.90536042],2
-3,23.975909342693264,2
40,23.522550195822568,2
-3,23.975909342693264,2
-3,23.975909342693264,2
2.0,51,0
2.0,[28.74833137],5
-10,22.958933589948877,0
-5,21.472356244378815,0
-8,21.794467772286,0
-8,21.794467772286,0
-6.0,58,2
-6.0,[28.77244996],5
38,25.14377034058818,0
38,25.14377034058818,0
38,25.14377034058818,0
-5,28.192257144800514,0
-6.0,27,2
-6.0,[22.12653395],0
4,20.194333744557255,0
5,19.8776496615477,0
3,20.317873238425438,0
4,20.194333744557255,0
-2.0,21,1
-2.0,[20.3862464],2
35,17.492808861355048,0
36,17.59678661714599,0
36,17.59678661714599,0
36,17.59678661714599,0
137.0,22,4
137.0,[15.44710883],0
-5,16.890161823611717,0
-7,16.314492280275186,1
-4,17.184214157484092,1
-7,16.314492280275186,1
34.0,24,4
34.0,[22.00394601],4
-5,22.32920194969079,0
-8,23.25316074906643,1
2,24.417537163152737,0
36,21.71011451292576,0
-9.0,38,1
-9.0,[30.04329654],1
-6,29.2093642582363,2
-7,29.299998189831765,2
-5,28.72392884888036,2
-5,28.72392884888036,2
-4.0,17,1
-4.0,[21.65176065],0
-5,21.83290239401557,2
-5,21.83290239401557,2
-5,21.83290239401557,2
-7,21.582561250053367,2
-4.0,28,0
-4.0,[19.4193935],0
-4,19.419393498108036,1
32,19.29057450965964,1
37,19.057636165065535,1
-5,20.11152914820305,0
-10.0,25,2
-10.0,[21.4987627],0
3,19.46324281117651,0
3,19.46324281117651,0
3,19.46324281117651,0
3,19.46324281117651,0
-7.0,23,4
-7.0,[18.99337465],2
36,19.221697592440947,1
38,19.17786144039444,1
38,19.17786144039444,1
38,19.17786144039444,1
-6.0,40,3
-6.0,[21.9239363],3
14,22.378907553525373,0
6,20.63275294493903,0
3,20.51746267732778,0
14,22.378907553525373,0
0.0,43,0
0.0,[30.0955867],5
-3,26.303936718263312,1
-3,26.303936718263312,1
-3,26.303936718263312,1
-3,26.303936718263312,1
12.0,36,3
12.0,[23.85143426],4
33,21.58292554045958,1
4,23.041680274094244,2
5,22.26799011379685,0
3,23.110139615608823,2
11.0,16,0
11.0,[21.13627426],1
26,20.36705265269338,1
37,20.45389601400408,1
37,20.45389601400408,1
3,21.46297402600636,1
-5.0,26,0
-5.0,[19.02138409],0
-3,19.020169321264536,0
40,22.52959340709064,2
-9,19.3541595299387,1
-5,19.02138409290578,0
-8.0,29,1
-8.0,[20.81438244],0
-5,20.586468413517867,0
7,18.743189479923124,0
6,18.622677494404698,0
-5,20.586468413517867,0
-1.0,67,2
-1.0,[23.44003594],5
26,26.72434250819503,2
-4,21.791955940144856,2
-4,21.791955940144856,2
-5,22.337740761295635,2
-7.0,55,4
-7.0,[24.18523998],4
-4,23.388048898710775,2
-8,24.50042483007455,2
-8,24.50042483007455,2
-8,24.50042483007455,2
15.0,24,1
15.0,[23.03534977],1
29,23.18162150429255,1
29,23.18162150429255,1
35,23.045190241101253,1
29,23.18162150429255,1
4.0,37,2
4.0,[21.48648139],2
-5,22.311554650295065,0
-5,22.311554650295065,0
-12,21.687884738971036,0
-5,22.311554650295065,0
-6.0,36,3
-6.0,[26.84631438],2
38,23.275218497775843,2
10,24.285929300631814,1
6,23.73607169969206,1
38,23.275218497775843,2
-7.0,17,5
-7.0,[27.35461181],0
36,22.29174311710236,0
38,22.27207086490433,0
38,22.27207086490433,0
38,22.27207086490433,0
-8.0,15,1
-8.0,[19.71763366],1
5,19.312809784297798,0
-3,20.17030723407116,0
-3,20.17030723407116,0
-5,20.33227050628775,0
-7.0,19,1
-7.0,[22.85676265],0
39,18.383697392815094,0
4,20.17298470468954,0
37,17.962317136547767,0
37,17.962317136547767,0
8.0,15,5
8.0,[16.87529915],0
38,16.38240382104982,0
3,16.7551754234111,0
4,16.410979259442183,0
3,16.7551754234111,0
-7.0,71,1
-7.0,[30.99638673],5
-11,33.27823733940549,0
-5,30.74757087324819,0
-3,31.568641684075775,0
-5,30.74757087324819,0
-12.0,32,3
-12.0,[32.83678808],2
25,22.095751266928797,1
30,21.592625498166548,1
26,22.115471333256902,1
26,22.115471333256902,1
259.0,35,0
259.0,[23.84634471],3
-8,25.089498966176457,2
-10,26.141754101774247,2
-3,26.00889010515199,2
-13,26.627818825226598,2
-1.0,116,5
-1.0,[25.4463684],5
36,21.550316541996843,1
36,21.550316541996843,1
35,21.550316541996843,1
36,21.550316541996843,1
19.0,46,0
19.0,[29.11726502],2
7,30.264058955290217,1
2,30.419525763936832,1
11,30.181547882384606,1
2,30.419525763936832,1
-7.0,23,1
-7.0,[25.67996041],0
38,22.334127891096443,0
-2,26.66020825498895,0
-5,24.633566202333643,0
-5,24.633566202333643,0
-9.0,22,1
-9.0,[16.50877608],0
4,16.796236540585184,0
12,18.839700793090547,0
-14,21.191299216873528,0
-12,17.69019294013604,0
5.0,37,1
5.0,[23.66832015],2
7,22.9188682795895,1
7,22.9188682795895,1
35,22.953359107078594,1
2,23.49649292857707,1
-3.0,33,2
-3.0,[29.27255858],0
-6,27.97392325247415,0
-6,27.97392325247415,0
-7,27.56372167000483,0
-6,27.97392325247415,0
97.0,21,1
97.0,[20.62214378],0
-3,22.09623379445065,1
-5,21.204779965762896,1
-5,21.204779965762896,1
-3,22.09623379445065,1
76.0,49,1
76.0,[21.76305807],3
-13,23.07692042404746,1
-13,23.07692042404746,1
-13,23.07692042404746,1
-9,22.699188732759104,1
0.0,56,5
0.0,[30.77679935],4
-5,31.000354336038797,0
4,32.463643576223824,0
3,31.88918787916098,0
5,32.33244423131494,0
48.0,38,2
48.0,[25.67442455],1
-5,23.792363223728437,0
-5,23.792363223728437,0
-8,21.824222298663262,0
-7,22.19890670607857,0
-2.0,53,3
-2.0,[25.42890089],2
-13,27.303169843566046,1
-13,27.303169843566046,1
-5,26.968856417294738,1
-5,26.968856417294738,1
7.0,33,0
7.0,[28.37983945],2
39,26.371132377918563,2
39,26.371132377918563,2
39,26.371132377918563,2
38,26.151989907324207,2
71.0,47,0
71.0,[26.50745021],3
-5,27.94372587328016,0
7,26.87887684539531,0
6,26.612312866092648,0
5,26.68075169288748,0
10.0,79,5
10.0,[29.2704745],5
40,26.196542119803567,2
40,26.196542119803567,2
-7,28.157202619698353,2
-7,28.157202619698353,2
68.0,49,2
68.0,[22.12819581],5
28,20.340115239173656,0
34,19.362837438942346,1
34,19.362837438942346,1
34,19.362837438942346,1
14.0,20,2
14.0,[27.51231482],1
30,26.875072948848796,0
30,26.875072948848796,0
30,26.875072948848796,0
-3,31.572932524771602,1
-13.0,32,2
-13.0,[22.98417447],0
26,21.667165256830152,0
-10,22.36115338186431,0
-5,24.12373893262918,0
-2,26.860599451305752,0
1.0,23,0
1.0,[23.50855693],3
-4,22.27736592201269,2
-9,21.84962404578298,1
-9,21.84962404578298,1
-9,21.84962404578298,1
0.0,46,0
0.0,[28.31841147],5
-8,25.312042691653104,2
-4,22.72790518551697,0
-4,22.72790518551697,0
-3,24.119084379096776,0
-5.0,32,0
-5.0,[26.42146108],2
-2,28.33587123003867,2
13,27.155085291133027,2
-3,28.222399998403787,2
13,27.155085291133027,2
-5.0,22,3
-5.0,[19.49478919],3
-3,20.46015565063905,2
-2,19.284449057131564,2
-3,20.46015565063905,2
-3,20.46015565063905,2
-7.0,32,1
-7.0,[19.99465675],2
32,19.473178690200875,1
32,19.473178690200875,1
6,21.30966371790055,1
32,19.473178690200875,1
-7.0,17,0
-7.0,[23.93758093],0
39,20.38761658872477,0
39,20.38761658872477,0
-3,24.690902893470835,2
39,20.38761658872477,0
-5.0,15,4
-5.0,[22.17470727],1
6,22.198097388047312,1
6,22.198097388047312,1
6,22.198097388047312,1
6,22.198097388047312,1
4.0,23,3
4.0,[19.28953311],3
40,20.873970250552958,3
40,20.873970250552958,3
40,20.873970250552958,3
40,20.873970250552958,3
-5.0,48,5
-5.0,[23.60673274],3
0,26.65015471830039,1
-3,24.65955097972825,1
-1,27.348009421887937,1
-1,27.348009421887937,1
-4.0,38,1
-4.0,[26.81095479],1
38,27.764875054781214,0
39,28.022219446885522,0
39,28.022219446885522,0
39,28.022219446885522,0
15.0,68,2
15.0,[32.45424553],4
30,31.560810240115238,0
29,31.81795889876825,0
29,31.81795889876825,0
29,31.81795889876825,0
-3.0,22,0
-3.0,[26.03143017],0
-5,25.760437137453273,2
-7,26.72750246101561,2
2,28.30865626004426,2
2,28.30865626004426,2
63.0,31,0
63.0,[26.27902214],1
-14,32.40786607433343,0
-5,26.93404213781463,0
-5,26.93404213781463,0
-3,28.850206316362534,0
-4.0,41,2
-4.0,[23.86415671],2
15,23.228816006438272,1
11,23.453473315136954,1
15,23.228816006438272,1
16,23.1831870635585,1
-1.0,46,1
-1.0,[25.99380713],2
-4,22.926635899116878,0
2,25.512309315632972,2
-4,22.926635899116878,0
-4,22.926635899116878,0
9.0,35,0
9.0,[25.74738921],2
-10,28.781841144208613,1
-12,29.165220549208208,1
-12,29.165220549208208,1
-12,29.165220549208208,1
-5.0,39,2
-5.0,[22.02732425],1
8,22.14230664324772,1
4,25.547668563702462,1
4,25.547668563702462,1
4,25.547668563702462,1
-6.0,14,1
-6.0,[22.31930692],4
25,21.391438029789235,1
26,21.307159235135526,1
24,21.40966219949692,1
26,21.307159235135526,1
